"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500"
"371370001GB",9,4,5,6,8,8,6,6,3,3,11,3,14,1,11,1,1,9,1,12,5,3,7,13,3,12,13,13,6,9,9
"37047000P09",13,14,8,4,3,7,13,4,13,4,9,12,6,4,12,12,2,1,14,14,6,8,8,4,4,4,9,6,4,6,6
"3704500S-4A",12,3,10,13,13,10,7,12,1,1,13,4,9,9,4,8,10,10,2,4,2,9,14,14,10,8,8,8,10,8,8
"37183019-09",5,5,14,9,4,14,8,10,5,9,6,11,1,12,3,5,6,6,5,8,8,1,1,7,6,13,6,2,2,1,1
"370970000NH",14,3,13,10,2,12,4,7,12,13,1,10,8,8,8,10,8,5,11,13,10,7,11,11,8,11,14,14,14,12,12
"37047000P08",4,6,8,4,3,7,13,4,6,6,3,5,6,4,12,12,2,1,14,14,6,8,8,4,4,4,9,6,4,6,6
"37183019-07",6,5,4,2,4,14,10,10,5,9,6,11,1,3,3,5,5,7,3,3,8,1,1,7,6,13,6,2,2,1,1
"37183019-05",6,5,4,2,4,14,10,10,5,7,12,11,1,12,3,9,5,8,3,3,8,6,1,7,6,13,6,2,2,11,1
"37123000ELD",13,14,8,3,6,7,13,4,13,4,9,1,5,11,6,2,2,14,13,14,9,7,11,11,8,14,4,11,12,3,3
"37183019-03",6,5,4,2,4,14,10,10,5,9,12,11,1,12,3,5,5,7,3,3,8,6,3,7,6,13,6,2,2,1,1
"37125EUR-WP",1,8,8,11,1,7,13,4,13,4,9,1,5,11,6,12,14,1,13,6,9,11,5,2,2,2,2,1,1,4,4
"37099000SCC",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"370890000GM",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"371350000GB",2,11,9,14,5,14,10,10,2,14,5,6,11,10,5,9,3,11,3,5,13,6,1,1,1,1,3,12,9,14,1
"370510G5B-2",11,2,6,4,6,1,9,3,9,11,9,12,12,4,6,11,11,3,12,7,7,2,4,8,4,7,2,1,1,4,4
"370510G5B-1",11,2,6,4,1,1,9,3,9,11,2,12,12,11,6,11,11,3,12,7,7,2,4,8,4,7,2,1,1,4,4
"371350000GL",2,8,9,11,1,14,10,10,14,7,5,6,11,10,5,9,3,11,3,5,13,6,6,3,9,1,4,12,9,14,5
"370890000GR",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"370210005.1",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"3706100ROCK",4,6,14,4,3,3,14,9,8,6,3,5,6,1,12,6,6,6,7,1,3,3,8,4,7,4,9,6,6,6,6
"370890000FL",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"37111M.COVE",7,10,13,10,2,2,2,12,1,10,13,4,13,13,13,13,13,13,2,4,2,10,10,10,14,10,7,7,8,10,10
"3703100PKNL",4,4,5,6,8,9,6,6,3,3,11,3,14,1,11,1,1,9,1,1,5,3,7,13,3,12,13,13,6,9,9
"370890000FR",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"3705700086A",3,7,3,5,11,4,5,5,10,12,7,7,10,6,8,7,14,2,9,9,9,11,5,12,12,3,3,3,12,13,3
"37165001-16",13,14,8,3,6,7,13,4,13,4,9,12,5,11,6,12,2,1,14,14,6,2,4,8,4,7,2,6,4,6,6
"3705500NGHD",9,4,5,6,8,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,3,7,13,1,9,12,13,13,9,9
"37125000EAB",13,2,8,3,6,7,13,4,13,4,9,1,5,11,6,11,2,1,14,14,6,2,5,8,4,7,2,1,1,6,6
"37131LAKE-G",6,5,5,6,9,8,3,8,3,9,6,14,1,12,11,1,5,11,3,12,13,1,1,1,1,9,12,4,13,11,1
"371750000LR",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"371570000WS",3,11,3,14,5,4,1,13,10,14,14,2,10,7,8,4,8,5,9,9,12,5,2,1,1,1,1,4,13,13,13
"37099000WEB",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"370890000HC",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"37183008-09",5,9,2,11,4,6,8,14,5,2,12,11,3,3,9,3,7,8,8,3,8,1,3,7,13,6,11,2,2,1,11
"37183008-08",5,9,11,11,1,6,10,14,5,7,12,11,3,10,9,9,5,8,8,3,8,1,6,7,13,9,12,12,2,1,11
"37183008-07",5,9,11,11,4,6,10,14,5,2,12,11,3,10,9,3,5,8,8,3,8,1,3,7,13,9,11,2,2,1,11
"371350000DA",2,8,9,11,1,14,10,10,14,7,5,6,11,10,5,9,3,11,13,3,13,6,6,3,9,1,3,12,9,14,5
"37183008-06",5,9,2,11,4,6,10,14,5,2,12,11,3,3,9,3,5,8,8,3,8,1,3,7,13,9,11,2,2,1,11
"37183008-05",5,9,2,11,4,6,10,14,5,2,12,11,3,10,9,3,5,8,8,3,8,1,6,7,13,9,11,2,2,1,11
"371010PR29A",5,2,14,8,14,6,8,8,8,9,6,14,12,5,3,5,6,6,7,8,8,1,13,6,6,13,11,2,3,2,2
"3716100016A",7,10,13,10,13,2,2,12,1,10,13,4,13,13,13,13,13,13,2,4,11,10,10,10,14,10,8,8,8,10,10
"37183008-04",5,9,11,11,4,6,10,14,5,7,12,11,3,10,9,3,5,8,8,3,8,1,3,7,13,9,11,2,2,1,11
"3714700200B",9,4,5,9,8,9,3,6,3,3,11,3,14,12,1,1,1,9,1,12,3,13,7,1,3,12,13,13,6,9,9
"37183008-03",5,9,11,11,4,6,10,14,5,7,12,11,3,3,9,3,7,8,8,3,8,1,6,7,13,9,12,12,2,1,11
"3714700200A",9,6,5,9,8,9,3,8,3,3,11,3,14,12,1,1,1,9,1,1,3,13,7,13,3,12,13,13,6,9,9
"370810NCGR2",3,11,9,14,5,5,1,13,2,12,14,2,7,7,7,4,8,14,13,9,12,5,2,1,12,1,1,4,13,14,13
"37183008-02",5,9,2,11,4,6,8,14,5,2,12,11,3,3,9,3,7,8,8,3,8,1,6,7,13,9,12,12,2,1,11
"37119000100",8,13,7,7,12,13,11,1,11,5,8,8,2,2,14,14,9,12,6,11,14,14,12,9,11,5,5,5,5,7,14
"3714100SB02",4,6,14,4,3,3,14,9,6,6,3,5,6,4,12,6,6,6,14,14,7,8,8,4,3,12,9,6,6,6,6
"370890000HS",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"37119000108",8,13,12,12,10,13,12,1,11,8,8,9,2,2,2,14,9,12,6,11,14,14,12,9,5,14,10,5,5,7,14
"3701900004A",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,3,8,4,7,4,9,6,4,6,6
"37119000106",8,1,7,12,10,13,11,1,11,5,8,8,2,2,14,2,9,12,6,11,14,14,12,9,11,14,5,5,5,7,14
"37119000105",10,13,12,12,10,11,12,11,4,8,4,8,4,14,2,2,12,4,10,11,14,4,9,5,5,14,10,10,7,7,7
"371010PR29B",11,2,14,8,14,9,8,8,8,9,6,14,12,5,3,5,6,6,7,7,1,13,13,6,6,13,11,9,3,2,2
"37069000010",6,5,4,2,9,8,3,8,3,9,6,14,1,12,3,5,5,11,3,5,13,1,1,13,6,13,6,2,3,11,2
"37119000104",10,13,12,7,10,11,12,11,4,8,4,9,4,14,2,2,4,4,10,11,14,14,9,5,5,14,10,5,5,7,14
"37119000103",8,13,7,12,12,13,11,1,11,5,8,8,2,2,14,14,9,12,6,11,14,14,12,9,11,5,5,5,5,7,14
"371350000DM",2,8,11,14,1,14,10,10,14,7,5,6,11,10,5,9,3,11,13,5,13,6,6,3,9,1,3,12,9,14,5
"37119000102",10,1,7,12,10,13,12,1,11,5,8,8,2,2,14,14,9,12,6,11,14,14,12,9,11,14,5,5,5,7,14
"37119000101",8,13,7,7,12,13,11,1,11,5,8,8,2,2,14,14,9,12,6,11,14,14,12,9,11,5,5,5,5,7,14
"371170000PP",6,5,5,6,9,8,6,6,3,3,11,3,1,12,11,1,1,9,1,12,5,3,7,1,1,12,12,4,13,9,9
"3703900RGER",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"37069000018",6,5,4,9,4,14,8,10,5,9,6,11,1,12,3,5,5,11,3,5,8,6,1,7,6,13,6,2,2,11,1
"37069000017",6,5,4,9,9,8,3,8,8,9,6,11,1,12,3,5,6,6,5,8,8,1,1,7,6,13,6,2,3,2,1
"3704900VE14",9,4,5,6,8,9,6,6,3,3,11,3,14,12,1,1,1,9,1,12,5,3,7,13,3,12,13,13,6,9,9
"370210035.1",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"37069000016",6,5,4,9,9,8,3,8,3,9,6,11,1,12,3,5,5,11,3,5,13,1,1,7,6,13,6,2,3,11,2
"37069000015",6,5,4,9,9,8,3,10,5,9,6,11,1,12,3,5,6,6,5,8,8,6,1,7,6,13,6,2,2,11,1
"37119000109",8,13,7,12,10,11,12,11,4,8,4,8,2,2,2,14,9,12,6,11,14,14,12,9,11,5,5,5,5,7,14
"37069000014",6,5,4,9,9,8,3,10,5,9,6,11,1,12,3,5,5,11,5,8,8,6,1,7,6,13,6,2,3,11,1
"3707700SALM",6,5,4,2,4,14,10,10,5,7,6,11,1,10,3,5,5,11,3,5,13,6,1,1,1,9,12,4,9,11,1
"371350000CB",2,8,9,14,1,14,1,13,5,7,5,6,11,10,5,9,3,11,3,3,13,6,6,3,9,1,3,12,9,14,5
"37069000013",6,5,4,9,9,9,3,8,8,9,6,14,1,12,3,5,5,6,5,1,5,1,1,7,6,13,6,9,3,2,2
"371350000CA",1,11,9,14,5,5,1,13,2,14,14,6,11,10,5,9,3,11,3,5,13,6,1,1,9,1,3,12,9,14,1
"37069000012",6,5,4,2,9,8,3,10,5,9,6,11,1,12,3,5,5,11,3,5,13,6,1,7,6,13,6,2,3,11,1
"37069000011",6,5,4,2,9,8,3,8,3,9,6,11,1,12,3,1,5,11,3,5,13,1,1,7,6,13,6,2,3,11,1
"370210027.2",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"3708100CG3B",1,11,9,14,11,5,1,13,2,12,14,2,7,7,7,4,8,14,13,9,12,5,2,2,2,1,1,4,11,13,13
"3708100CG3A",1,11,9,14,11,5,1,13,2,12,14,2,7,7,7,4,8,14,13,9,12,5,2,2,2,1,1,4,11,13,13
"371350000CH",2,8,9,14,1,14,10,10,14,7,5,6,11,10,5,9,3,11,3,5,13,6,6,3,9,1,3,12,9,14,5
"37069000019",6,5,4,2,4,14,10,10,5,7,12,11,1,12,3,5,5,11,3,5,8,6,1,7,6,13,6,2,2,1,1
"371350000CG",1,11,9,14,5,5,1,13,2,14,5,6,11,10,9,9,3,11,3,5,13,6,1,1,1,1,3,12,9,14,1
"37095000ENG",9,4,5,6,8,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,3,7,13,1,9,12,13,13,9,9
"371350000CF",2,8,9,14,1,14,10,10,14,7,5,6,11,10,5,9,3,11,3,5,13,6,6,3,9,1,3,12,9,14,5
"370210018.2",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"371350000CP",1,11,4,14,5,5,10,10,2,14,5,6,11,10,5,9,3,11,3,5,13,6,1,1,1,1,3,12,9,14,1
"370970000UG",14,12,13,10,2,12,4,7,12,13,1,10,8,8,10,10,8,5,11,13,10,7,11,11,8,11,14,14,14,12,12
"371350000CO",2,8,9,14,1,14,10,10,5,7,5,6,11,10,5,9,3,11,3,5,13,6,6,3,9,1,3,12,9,14,5
"3717900020B",8,1,7,7,12,13,12,1,11,5,8,9,4,2,14,14,2,12,6,11,6,2,12,9,11,5,5,5,5,7,14
"3717900020A",8,1,7,7,12,13,12,1,11,5,8,9,4,2,14,14,2,12,6,11,6,2,12,9,11,5,5,5,5,7,14
"370810NCGR1",3,11,9,14,5,4,1,13,2,12,14,2,7,7,7,4,8,14,13,9,12,5,2,12,12,1,1,4,13,13,13
"371350000CX",1,11,9,14,5,5,1,13,2,14,5,6,11,10,5,9,3,11,3,5,13,6,1,1,9,1,3,12,13,14,1
"37035000022",14,12,1,10,2,12,7,12,1,13,1,10,8,9,4,8,10,10,4,4,2,7,11,11,8,11,7,10,10,8,8
"371350000CW",6,5,4,2,4,14,10,10,2,7,5,6,11,10,9,9,3,8,3,5,13,6,1,1,1,9,3,12,9,1,1
"37035000021",14,12,1,1,7,12,4,7,12,1,1,10,9,8,10,10,10,10,4,4,10,7,11,11,8,11,10,10,7,5,7
"37069000007",6,5,4,9,9,9,3,8,8,9,6,11,1,12,3,5,6,6,5,1,5,1,1,7,6,13,6,2,3,2,1
"37035000020",14,12,1,1,2,10,7,12,1,1,13,10,8,9,4,8,10,10,4,4,2,9,9,11,8,8,7,7,10,8,8
"37069000006",6,5,4,9,9,9,3,8,8,9,6,11,1,12,3,5,5,6,3,5,13,1,13,13,6,13,6,2,3,11,2
"37069000005",6,5,4,9,9,9,3,8,8,9,6,11,1,12,3,5,5,6,3,5,13,1,1,7,6,13,6,2,3,11,2
"37069000003",6,5,4,9,4,14,10,10,5,9,6,11,1,12,3,5,5,11,3,5,8,6,1,7,6,13,6,2,2,11,1
"37069000002",6,5,4,9,9,8,3,8,3,9,6,11,1,12,3,5,5,6,3,5,13,1,1,7,6,13,6,2,3,11,2
"37135000ENO",2,11,4,2,4,14,10,10,5,7,5,6,11,10,5,9,3,8,3,5,13,6,1,1,9,1,3,12,9,1,1
"37069000001",6,5,4,9,9,8,3,8,3,9,6,11,1,12,3,5,5,6,3,5,13,1,1,7,6,13,6,2,3,11,2
"37035000029",14,3,13,10,2,12,4,7,12,13,13,10,8,8,10,10,10,10,4,4,10,9,14,14,10,8,7,14,10,8,8
"37035000028",14,3,13,10,2,12,4,7,1,13,13,10,8,8,10,8,10,10,4,4,2,9,14,14,10,8,14,14,10,8,8
"371750000EF",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"3714500ALVI",6,5,4,2,5,5,10,10,5,7,6,11,1,10,9,5,3,11,3,5,13,6,1,1,1,9,12,4,13,11,1
"37035000027",14,12,13,1,2,12,4,7,12,13,1,10,8,8,10,10,10,10,4,4,10,7,11,11,8,11,14,14,14,12,12
"37035000026",14,3,13,10,2,12,7,12,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37035000025",14,12,13,1,2,12,4,7,1,13,1,4,8,8,10,10,10,10,4,4,2,9,14,14,10,11,7,10,10,8,8
"37035000024",14,3,1,10,2,10,7,12,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37035000023",14,12,1,10,2,10,7,12,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37069000009",6,5,4,9,9,8,3,8,3,9,6,11,1,12,3,5,5,11,3,5,13,1,1,13,6,13,6,2,3,11,2
"371350000NS",2,8,9,14,1,14,10,10,14,7,5,6,11,10,5,9,3,11,3,5,13,6,6,3,9,1,3,12,9,14,5
"37069000008",6,5,4,9,9,8,3,8,3,9,6,11,1,12,3,5,5,6,3,5,13,1,1,13,6,13,6,2,3,11,2
"3710900LN11",12,3,1,1,7,10,7,7,1,1,13,4,9,9,4,10,10,10,4,4,2,9,9,11,8,8,7,7,10,8,7
"3704300WARN",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"37153000003",13,14,8,3,6,7,13,4,13,4,9,1,5,11,6,12,2,1,14,14,6,2,4,8,4,7,4,1,1,6,3
"37153000002",13,14,8,3,6,7,13,4,13,4,9,1,5,11,6,12,2,1,14,14,6,2,4,8,4,7,4,1,1,6,3
"37153000001",13,14,8,3,6,7,13,4,13,4,9,1,5,11,6,12,2,1,14,14,6,2,4,8,4,7,4,1,1,6,3
"37045000S-S",12,3,10,13,13,10,7,12,1,1,13,4,9,9,4,8,10,10,2,4,2,9,14,14,10,8,8,8,10,8,8
"370970000TB",14,12,13,10,7,12,4,7,12,13,1,10,8,8,10,10,4,5,11,13,10,11,11,11,8,11,14,14,14,12,12
"37035000011",14,3,13,10,2,12,4,7,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37035000010",14,12,1,1,2,12,7,12,1,13,1,4,8,8,10,8,10,10,4,4,2,9,14,14,10,11,7,10,10,8,8
"37153000009",13,14,8,3,6,7,13,4,13,4,9,1,5,11,6,12,2,1,14,14,6,2,4,8,4,7,4,1,1,6,6
"37153000008",13,14,8,3,6,7,13,4,13,4,9,1,5,11,6,12,2,1,14,14,6,2,4,8,4,7,4,1,1,6,3
"3705700080A",3,7,8,5,11,4,5,5,10,12,7,7,10,6,8,7,14,2,9,6,9,11,5,12,12,3,3,3,12,13,3
"37153000007",13,14,8,3,6,7,13,4,13,4,9,1,5,11,6,12,2,1,14,14,6,2,4,8,4,7,4,1,1,6,3
"37153000006",13,14,8,3,6,7,13,4,13,4,9,1,5,11,6,12,2,1,14,14,6,2,4,8,4,7,4,1,1,6,3
"37153000005",13,14,8,3,6,7,13,4,13,4,9,1,5,11,6,12,2,1,14,14,6,2,4,8,4,7,4,1,1,6,3
"37035000019",14,3,13,10,2,10,7,12,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37153000004",13,14,8,3,6,7,13,4,13,4,9,1,5,11,6,12,2,1,14,14,6,2,4,8,4,7,4,1,1,6,3
"371570000DR",1,11,3,14,5,4,1,13,2,14,14,2,7,7,7,4,8,5,9,9,12,5,1,1,1,1,1,4,13,13,13
"37035000017",14,3,13,10,2,10,7,12,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37035000016",14,3,13,10,2,12,4,7,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,14,14,10,8,8
"37035000015",14,3,13,10,2,12,4,7,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"3719700SBCK",14,3,13,10,2,12,4,7,12,13,1,10,8,8,8,10,8,5,11,13,10,11,11,11,8,11,14,14,14,12,12
"37035000014",14,3,13,10,2,12,7,12,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37035000013",14,3,13,10,2,12,7,12,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37035000012",14,3,13,10,2,12,4,7,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"371190139.1",8,1,7,7,12,13,11,1,11,5,8,8,2,2,14,14,9,12,6,11,14,14,12,9,11,5,5,5,5,7,14
"3704500WACO",12,3,1,1,7,10,7,12,1,1,13,4,9,9,4,8,10,10,2,4,2,9,14,14,10,8,7,7,10,8,8
"37147000701",6,4,5,9,8,8,3,8,3,9,11,3,14,12,1,1,1,11,1,12,3,13,1,1,3,12,12,4,3,11,9
"37093000005",13,2,11,3,6,7,13,4,13,4,9,1,12,11,6,11,11,3,12,7,7,2,5,8,4,7,2,1,1,4,4
"3714100CL05",4,6,14,4,3,3,14,9,6,6,3,5,6,4,12,6,6,6,14,14,7,8,8,4,3,12,9,6,6,6,6
"370950000FF",9,4,5,6,8,8,6,6,3,3,11,3,1,1,11,1,1,9,1,12,5,3,7,13,1,9,12,13,13,9,9
"37093000004",13,2,8,3,6,7,13,4,13,4,9,1,5,11,6,11,2,1,14,14,6,2,4,8,4,7,2,1,1,6,6
"3708300RR-4",6,5,5,6,9,8,3,8,3,9,6,14,1,12,11,1,5,11,3,12,5,1,1,1,1,9,12,4,13,11,1
"37093000003",13,14,8,3,6,7,13,4,13,4,9,12,12,11,6,12,11,3,12,7,6,2,4,8,4,7,2,1,1,4,4
"3708300RR-3",6,5,5,6,9,8,3,8,3,9,6,14,1,12,11,1,5,11,3,12,5,1,1,1,1,9,12,4,13,11,1
"37093000002",13,14,8,3,6,7,13,4,13,4,9,12,5,4,6,12,11,3,12,7,7,2,4,8,4,7,2,1,1,4,4
"37007000ANS",13,14,8,3,6,13,13,4,13,4,9,1,5,11,6,12,2,1,14,14,6,2,4,8,4,7,4,1,12,3,3
"37093000001",13,14,8,3,6,7,13,4,13,4,9,12,5,4,6,12,11,3,12,7,6,2,4,8,4,7,2,1,4,4,4
"37045FALSTN",12,3,1,1,7,10,7,12,1,1,13,4,9,9,4,8,10,10,2,4,2,9,14,14,10,8,7,7,10,8,8
"371170000R2",6,5,5,6,9,8,6,6,3,3,6,3,1,12,11,1,1,9,1,12,5,13,7,1,1,12,12,4,13,9,9
"37123000ROC",13,8,8,3,6,7,13,4,13,4,9,1,5,11,6,12,2,1,14,14,6,11,4,2,4,7,4,1,12,3,3
"371170000R1",6,5,5,6,8,8,6,6,3,3,11,3,1,12,11,1,1,11,1,12,5,3,7,1,3,12,12,4,3,11,9
"3716300SBRG",4,6,14,9,14,3,14,8,9,4,2,12,6,4,12,6,6,6,12,7,7,8,8,8,7,4,9,6,4,4,4
"371350000NC",2,8,9,14,1,14,1,13,5,7,5,6,11,10,5,9,3,11,3,5,13,6,6,3,9,1,3,12,9,14,5
"3710900LI14",12,3,1,1,7,10,7,7,1,1,13,4,9,9,4,10,10,10,4,4,2,9,9,11,8,8,10,7,10,8,7
"3706100CFRK",9,2,14,6,8,9,6,9,6,6,11,5,6,1,11,6,6,6,7,1,3,13,8,13,3,12,13,13,6,9,2
"37019000002",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,6,2,1,14,14,6,3,8,4,7,4,9,6,4,6,6
"37035000041",12,12,1,1,7,10,4,7,12,1,1,10,9,9,4,10,12,4,10,13,4,4,9,11,8,11,10,10,7,5,7
"37019000001",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,6,2,1,14,14,6,3,8,4,7,4,9,6,4,6,6
"37035000040",14,12,13,1,2,12,4,7,1,13,1,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,10,10,8,8
"3708300RR-9",6,5,5,6,9,8,3,8,3,9,6,14,1,12,11,1,5,11,3,12,5,1,1,1,1,9,12,4,13,11,2
"3708300RR-7",6,5,5,6,9,8,3,8,3,9,6,14,1,12,11,1,5,11,3,12,5,1,1,1,1,9,12,4,13,11,2
"3708300RR-5",6,5,5,6,9,8,3,8,3,9,6,14,1,12,11,1,5,11,3,12,5,1,1,1,1,9,12,4,13,11,1
"37045000S-5",12,3,1,1,7,10,7,12,1,1,13,4,9,9,4,8,10,10,2,4,2,9,14,14,10,8,7,7,10,8,8
"37019000009",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,8,8,4,7,4,9,6,4,6,6
"37019000008",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,8,8,4,7,4,9,6,4,6,6
"37045000S-C",12,3,10,13,13,10,7,12,1,1,13,4,9,9,4,8,10,10,2,4,11,9,14,14,10,8,8,8,10,8,8
"37019000007",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,8,8,4,7,4,9,6,4,6,6
"37019000006",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,8,8,4,7,4,9,6,4,6,6
"37019000005",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,8,8,4,7,4,9,6,4,6,6
"370210057.1",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"37019000003",4,6,6,4,3,3,14,9,6,6,3,5,6,4,12,12,2,1,14,14,6,3,8,4,7,4,9,6,4,6,6
"3704300SWEE",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"3703900HANG",7,10,10,13,13,2,2,2,7,10,10,13,13,13,13,13,13,13,2,2,11,10,10,10,14,10,8,8,8,10,10
"3710900DN29",12,12,1,1,7,10,4,7,12,1,1,10,9,9,4,10,12,4,10,13,4,4,9,11,8,11,10,7,7,5,7
"37065001301",6,4,4,2,9,8,3,8,8,9,6,14,1,12,3,5,5,11,1,12,5,13,1,1,1,9,6,2,3,11,2
"37035000033",14,12,13,10,2,12,4,7,12,13,13,10,8,8,10,10,10,10,4,4,10,9,14,14,10,11,14,14,10,12,12
"37035000032",14,12,1,1,2,12,7,12,1,1,1,4,8,9,4,8,10,10,4,4,2,9,14,14,10,8,7,10,10,8,8
"37035000031",12,12,1,1,7,10,4,7,12,1,1,10,9,9,4,10,10,10,4,4,10,7,11,11,8,11,10,10,7,5,7
"3703100NRIV",4,4,5,6,8,8,6,6,3,3,11,3,14,1,11,1,1,9,1,12,5,3,7,13,3,12,13,13,6,9,9
"37035000030",14,3,13,10,2,12,4,7,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,14,14,10,8,8
"3718320-06B",2,8,11,11,14,14,9,3,14,2,2,1,5,5,5,11,11,8,8,3,1,12,6,3,9,2,2,12,3,14,5
"3718320-06A",2,8,11,11,14,1,9,3,14,2,2,1,5,5,9,11,11,8,8,3,1,12,6,3,9,6,11,12,3,2,5
"37111WEST-M",7,10,13,10,2,2,2,2,1,10,10,13,13,13,13,8,13,13,2,2,2,10,10,14,14,10,7,7,8,10,10
"3707900BEAR",9,6,5,9,8,9,3,8,8,3,3,14,14,5,1,5,1,6,7,1,3,13,7,13,3,12,13,4,6,11,2
"37035000039",14,3,13,10,2,12,4,7,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,14,10,8,8
"37035000038",14,3,13,10,2,12,4,7,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,14,10,8,8
"37035000037",14,3,13,10,2,12,4,7,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,14,10,8,8
"3719904-RAM",7,10,10,10,2,2,2,2,7,13,10,13,13,13,4,13,13,13,4,2,2,9,14,10,10,10,7,7,14,10,10
"370450000BR",12,3,10,13,13,10,7,12,1,1,13,4,9,9,13,8,10,10,2,4,11,10,10,14,14,8,8,8,10,8,8
"371350000OG",1,11,9,14,5,14,10,10,5,14,5,6,11,10,5,9,3,11,3,5,13,6,6,3,9,1,3,12,9,14,1
"37035000036",14,3,13,10,2,12,4,7,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,7,10,8,8
"37035000035",14,3,13,10,2,12,4,7,1,13,13,4,8,8,10,8,10,10,4,4,2,9,14,14,10,8,7,10,10,8,8
